period,year,taxa,device,station,succ,weight,lat,mic
11,2016,P. nathusii,TVA3,Tvarminne,2,1022,59.84394167,1
11,2017,E. nilssonii,HUS1,Huso,38,1020,60.27874333,1
11,2017,E. nilssonii,HUS3,Huso,15,1020,60.27874333,1
11,2017,E. nilssonii,HYY2,Hyytiala,9,1024,61.84478167,1
11,2017,E. nilssonii,HYY3,Hyytiala,0,1024,61.84478167,1
11,2017,E. nilssonii,KON1,Konnevesi,73,1020,62.61605,1
11,2017,E. nilssonii,KON2,Konnevesi,45,1020,62.61605,1
11,2017,E. nilssonii,LAM1,Lammi,2,352,61.05408333,1
11,2017,E. nilssonii,LAM2,Lammi,24,1019,61.05408333,1
11,2017,E. nilssonii,OUL1,Oulanka,31,1020,66.37026833,1
11,2017,E. nilssonii,OUL2,Oulanka,4,1020,66.37026833,1
11,2017,E. nilssonii,SEI2,Seili,0,570,60.23959333,1
11,2017,E. nilssonii,SEI3,Seili,24,1020,60.23959333,1
11,2017,Myotis sp.,HUS1,Huso,7,1020,60.27874333,1
11,2017,Myotis sp.,HUS3,Huso,17,1020,60.27874333,1
11,2017,Myotis sp.,HYY2,Hyytiala,154,1024,61.84478167,1
11,2017,Myotis sp.,HYY3,Hyytiala,59,1024,61.84478167,1
11,2017,Myotis sp.,KON1,Konnevesi,130,1020,62.61605,1
11,2017,Myotis sp.,KON2,Konnevesi,150,1020,62.61605,1
11,2017,Myotis sp.,LAM1,Lammi,63,352,61.05408333,1
11,2017,Myotis sp.,LAM2,Lammi,244,1019,61.05408333,1
11,2017,Myotis sp.,OUL1,Oulanka,3,1020,66.37026833,1
11,2017,Myotis sp.,OUL2,Oulanka,1,1020,66.37026833,1
11,2017,Myotis sp.,SEI2,Seili,7,570,60.23959333,1
11,2017,Myotis sp.,SEI3,Seili,128,1020,60.23959333,1
11,2017,P. nathusii,HUS1,Huso,5,1020,60.27874333,1
11,2017,P. nathusii,HUS3,Huso,4,1020,60.27874333,1
11,2017,P. nathusii,HYY2,Hyytiala,1,1024,61.84478167,1
11,2017,P. nathusii,HYY3,Hyytiala,0,1024,61.84478167,1
11,2017,P. nathusii,KON1,Konnevesi,0,1020,62.61605,1
11,2017,P. nathusii,KON2,Konnevesi,0,1020,62.61605,1
11,2017,P. nathusii,LAM1,Lammi,0,352,61.05408333,1
11,2017,P. nathusii,LAM2,Lammi,0,1019,61.05408333,1
11,2017,P. nathusii,OUL1,Oulanka,0,1020,66.37026833,1
11,2017,P. nathusii,OUL2,Oulanka,0,1020,66.37026833,1
11,2017,P. nathusii,SEI2,Seili,0,570,60.23959333,1
11,2017,P. nathusii,SEI3,Seili,22,1020,60.23959333,1
11,2018,E. nilssonii,HUS1,Huso,32,1018,60.27874333,2
11,2018,E. nilssonii,HUS3,Huso,9,1018,60.27874333,2
11,2018,E. nilssonii,HYY2,Hyytiala,6,1017,61.84478167,2
11,2018,E. nilssonii,HYY3,Hyytiala,15,1017,61.84478167,2
11,2018,E. nilssonii,KON1,Konnevesi,2,596,62.61605,2
11,2018,E. nilssonii,KON2,Konnevesi,13,596,62.61605,2
11,2018,E. nilssonii,LAM1,Lammi,11,1017,61.05408333,2
11,2018,E. nilssonii,LAM2,Lammi,62,1017,61.05408333,2
11,2018,E. nilssonii,OUL1,Oulanka,6,941,66.37026833,2
11,2018,E. nilssonii,OUL2,Oulanka,9,1018,66.37026833,2
11,2018,E. nilssonii,OYO1,Oulu,2,942,65.05938167,2
11,2018,E. nilssonii,OYO3,Oulu,1,942,65.05938167,2
11,2018,E. nilssonii,SEI2,Seili,0,1018,60.23959333,2
11,2018,E. nilssonii,TVA3,Tvarminne,8,595,59.84394167,1
11,2018,Myotis sp.,HUS1,Huso,26,1018,60.27874333,2
11,2018,Myotis sp.,HUS3,Huso,18,1018,60.27874333,2
11,2018,Myotis sp.,HYY2,Hyytiala,44,1017,61.84478167,2
11,2018,Myotis sp.,HYY3,Hyytiala,84,1017,61.84478167,2
11,2018,Myotis sp.,KON1,Konnevesi,41,596,62.61605,2
11,2018,Myotis sp.,KON2,Konnevesi,58,596,62.61605,2
11,2018,Myotis sp.,LAM1,Lammi,123,1017,61.05408333,2
11,2018,Myotis sp.,LAM2,Lammi,125,1017,61.05408333,2
11,2018,Myotis sp.,OUL1,Oulanka,0,941,66.37026833,2
11,2018,Myotis sp.,OUL2,Oulanka,1,1018,66.37026833,2
11,2018,Myotis sp.,OYO1,Oulu,0,942,65.05938167,2
11,2018,Myotis sp.,OYO3,Oulu,0,942,65.05938167,2
11,2018,Myotis sp.,SEI2,Seili,39,1018,60.23959333,2
11,2018,Myotis sp.,TVA3,Tvarminne,125,595,59.84394167,1
11,2018,P. nathusii,HUS1,Huso,99,1018,60.27874333,2
11,2018,P. nathusii,HUS3,Huso,27,1018,60.27874333,2
11,2018,P. nathusii,HYY2,Hyytiala,0,1017,61.84478167,2
11,2018,P. nathusii,HYY3,Hyytiala,0,1017,61.84478167,2
11,2018,P. nathusii,KON1,Konnevesi,0,596,62.61605,2
11,2018,P. nathusii,KON2,Konnevesi,0,596,62.61605,2
11,2018,P. nathusii,LAM1,Lammi,0,1017,61.05408333,2
11,2018,P. nathusii,LAM2,Lammi,0,1017,61.05408333,2
11,2018,P. nathusii,OUL1,Oulanka,0,941,66.37026833,2
11,2018,P. nathusii,OUL2,Oulanka,0,1018,66.37026833,2
11,2018,P. nathusii,OYO1,Oulu,0,942,65.05938167,2
11,2018,P. nathusii,OYO3,Oulu,0,942,65.05938167,2
11,2018,P. nathusii,SEI2,Seili,0,1018,60.23959333,2
11,2018,P. nathusii,TVA3,Tvarminne,35,595,59.84394167,1
11,2019,E. nilssonii,HUS1,Huso,20,422,60.27874333,2
11,2019,E. nilssonii,HYY2,Hyytiala,7,1015,61.84478167,2
11,2019,E. nilssonii,HYY3,Hyytiala,18,1015,61.84478167,2
11,2019,E. nilssonii,KON1,Konnevesi,65,1019,62.61605,2
11,2019,E. nilssonii,LAM1,Lammi,5,1016,61.05408333,2
11,2019,E. nilssonii,LAM2,Lammi,61,1016,61.05408333,2
11,2019,E. nilssonii,OUL1,Oulanka,41,939,66.37026833,2
11,2019,E. nilssonii,OUL2,Oulanka,15,939,66.37026833,2
11,2019,E. nilssonii,OYO1,Oulu,1,1017,65.05938167,2
11,2019,E. nilssonii,OYO3,Oulu,5,1017,65.05938167,2
11,2019,E. nilssonii,SEI2,Seili,0,1017,60.23959333,2
11,2019,E. nilssonii,SEI3,Seili,41,1017,60.23959333,2
11,2019,E. nilssonii,TVA2,Tvarminne,2,641,59.84394167,1
11,2019,E. nilssonii,TVA3,Tvarminne,1,641,59.84394167,1
11,2019,Myotis sp.,HUS1,Huso,15,422,60.27874333,2
11,2019,Myotis sp.,HYY2,Hyytiala,68,1015,61.84478167,2
11,2019,Myotis sp.,HYY3,Hyytiala,61,1015,61.84478167,2
11,2019,Myotis sp.,KON1,Konnevesi,185,1019,62.61605,2
11,2019,Myotis sp.,LAM1,Lammi,147,1016,61.05408333,2
11,2019,Myotis sp.,LAM2,Lammi,71,1016,61.05408333,2
11,2019,Myotis sp.,OUL1,Oulanka,0,939,66.37026833,2
11,2019,Myotis sp.,OUL2,Oulanka,2,939,66.37026833,2
11,2019,Myotis sp.,OYO1,Oulu,0,1017,65.05938167,2
11,2019,Myotis sp.,OYO3,Oulu,0,1017,65.05938167,2
11,2019,Myotis sp.,SEI2,Seili,81,1017,60.23959333,2
11,2019,Myotis sp.,SEI3,Seili,334,1017,60.23959333,2
11,2019,Myotis sp.,TVA2,Tvarminne,269,641,59.84394167,1
11,2019,Myotis sp.,TVA3,Tvarminne,117,641,59.84394167,1
11,2019,P. nathusii,HUS1,Huso,41,422,60.27874333,2
11,2019,P. nathusii,HYY2,Hyytiala,0,1015,61.84478167,2
11,2019,P. nathusii,HYY3,Hyytiala,0,1015,61.84478167,2
11,2019,P. nathusii,KON1,Konnevesi,0,1019,62.61605,2
11,2019,P. nathusii,LAM1,Lammi,0,1016,61.05408333,2
11,2019,P. nathusii,LAM2,Lammi,0,1016,61.05408333,2
11,2019,P. nathusii,OUL1,Oulanka,0,939,66.37026833,2
11,2019,P. nathusii,OUL2,Oulanka,0,939,66.37026833,2
11,2019,P. nathusii,OYO1,Oulu,0,1017,65.05938167,2
11,2019,P. nathusii,OYO3,Oulu,0,1017,65.05938167,2
11,2019,P. nathusii,SEI2,Seili,0,1017,60.23959333,2
11,2019,P. nathusii,SEI3,Seili,489,1017,60.23959333,2
11,2019,P. nathusii,TVA2,Tvarminne,19,641,59.84394167,1
11,2019,P. nathusii,TVA3,Tvarminne,16,641,59.84394167,1
11,2020,E. nilssonii,HUS1,Huso,64,1022,60.27874333,2
11,2020,E. nilssonii,HYY2,Hyytiala,20,1024,61.84478167,2
11,2020,E. nilssonii,HYY3,Hyytiala,61,1024,61.84478167,2
11,2020,E. nilssonii,KON1,Konnevesi,162,812,62.61605,2
11,2020,E. nilssonii,KON2,Konnevesi,139,1021,62.61605,2
11,2020,E. nilssonii,LAM2,Lammi,177,1024,61.05408333,2
11,2020,E. nilssonii,OUL1,Oulanka,118,1022,66.37026833,2
11,2020,E. nilssonii,OUL2,Oulanka,9,1022,66.37026833,2
11,2020,E. nilssonii,OYO3,Oulu,1,1023,65.05938167,2
11,2020,E. nilssonii,SEI2,Seili,0,1022,60.23959333,2
11,2020,E. nilssonii,SEI3,Seili,81,1022,60.23959333,2
11,2020,E. nilssonii,TVA2,Tvarminne,11,1022,59.84394167,1
11,2020,E. nilssonii,TVA3,Tvarminne,24,1022,59.84394167,1
11,2020,Myotis sp.,HUS1,Huso,36,1022,60.27874333,2
11,2020,Myotis sp.,HYY2,Hyytiala,111,1024,61.84478167,2
11,2020,Myotis sp.,HYY3,Hyytiala,202,1024,61.84478167,2
11,2020,Myotis sp.,KON1,Konnevesi,190,812,62.61605,2
11,2020,Myotis sp.,KON2,Konnevesi,138,1021,62.61605,2
11,2020,Myotis sp.,LAM2,Lammi,96,1024,61.05408333,2
11,2020,Myotis sp.,OUL1,Oulanka,0,1022,66.37026833,2
11,2020,Myotis sp.,OUL2,Oulanka,0,1022,66.37026833,2
11,2020,Myotis sp.,OYO3,Oulu,0,1023,65.05938167,2
11,2020,Myotis sp.,SEI2,Seili,352,1022,60.23959333,2
11,2020,Myotis sp.,SEI3,Seili,321,1022,60.23959333,2
11,2020,Myotis sp.,TVA2,Tvarminne,507,1022,59.84394167,1
11,2020,Myotis sp.,TVA3,Tvarminne,131,1022,59.84394167,1
11,2020,P. nathusii,HUS1,Huso,191,1022,60.27874333,2
11,2020,P. nathusii,HYY2,Hyytiala,0,1024,61.84478167,2
11,2020,P. nathusii,HYY3,Hyytiala,0,1024,61.84478167,2
11,2020,P. nathusii,KON1,Konnevesi,0,812,62.61605,2
11,2020,P. nathusii,KON2,Konnevesi,0,1021,62.61605,2
11,2020,P. nathusii,LAM2,Lammi,0,1024,61.05408333,2
11,2020,P. nathusii,OUL1,Oulanka,0,1022,66.37026833,2
11,2020,P. nathusii,OUL2,Oulanka,0,1022,66.37026833,2
11,2020,P. nathusii,OYO3,Oulu,0,1023,65.05938167,2
11,2020,P. nathusii,SEI2,Seili,0,1022,60.23959333,2
11,2020,P. nathusii,SEI3,Seili,283,1022,60.23959333,2
11,2020,P. nathusii,TVA2,Tvarminne,21,1022,59.84394167,1
11,2020,P. nathusii,TVA3,Tvarminne,14,1022,59.84394167,1
11,2021,E. nilssonii,HUS1,Huso,47,1020,60.27874333,2
11,2021,E. nilssonii,HUS2,Huso,11,1020,60.27874333,2
11,2021,E. nilssonii,HYY2,Hyytiala,10,1023,61.84478167,2
11,2021,E. nilssonii,HYY3,Hyytiala,28,1023,61.84478167,2
11,2021,E. nilssonii,KON1,Konnevesi,54,1020,62.61605,2
11,2021,E. nilssonii,KON2,Konnevesi,48,1020,62.61605,2
11,2021,E. nilssonii,LAM1,Lammi,22,1019,61.05408333,2
11,2021,E. nilssonii,OUL1,Oulanka,11,640,66.37026833,2
11,2021,E. nilssonii,OUL2,Oulanka,41,943,66.37026833,2
11,2021,E. nilssonii,SEI2,Seili,65,1020,60.23959333,2
11,2021,E. nilssonii,SEI3,Seili,0,1020,60.23959333,2
11,2021,E. nilssonii,TVA2,Tvarminne,14,1020,59.84394167,1
11,2021,E. nilssonii,TVA3,Tvarminne,13,946,59.84394167,1
11,2021,Myotis sp.,HUS1,Huso,55,1020,60.27874333,2
11,2021,Myotis sp.,HUS2,Huso,29,1020,60.27874333,2
11,2021,Myotis sp.,HYY2,Hyytiala,61,1023,61.84478167,2
11,2021,Myotis sp.,HYY3,Hyytiala,122,1023,61.84478167,2
11,2021,Myotis sp.,KON1,Konnevesi,420,1020,62.61605,2
11,2021,Myotis sp.,KON2,Konnevesi,183,1020,62.61605,2
11,2021,Myotis sp.,LAM1,Lammi,321,1019,61.05408333,2
11,2021,Myotis sp.,OUL1,Oulanka,2,640,66.37026833,2
11,2021,Myotis sp.,OUL2,Oulanka,0,943,66.37026833,2
11,2021,Myotis sp.,SEI2,Seili,310,1020,60.23959333,2
11,2021,Myotis sp.,SEI3,Seili,312,1020,60.23959333,2
11,2021,Myotis sp.,TVA2,Tvarminne,562,1020,59.84394167,1
11,2021,Myotis sp.,TVA3,Tvarminne,96,946,59.84394167,1
11,2021,P. nathusii,HUS1,Huso,42,1020,60.27874333,2
11,2021,P. nathusii,HUS2,Huso,38,1020,60.27874333,2
11,2021,P. nathusii,HYY2,Hyytiala,0,1023,61.84478167,2
11,2021,P. nathusii,HYY3,Hyytiala,0,1023,61.84478167,2
11,2021,P. nathusii,KON1,Konnevesi,0,1020,62.61605,2
11,2021,P. nathusii,KON2,Konnevesi,0,1020,62.61605,2
11,2021,P. nathusii,LAM1,Lammi,0,1019,61.05408333,2
11,2021,P. nathusii,OUL1,Oulanka,0,640,66.37026833,2
11,2021,P. nathusii,OUL2,Oulanka,0,943,66.37026833,2
11,2021,P. nathusii,SEI2,Seili,135,1020,60.23959333,2
11,2021,P. nathusii,SEI3,Seili,0,1020,60.23959333,2
11,2021,P. nathusii,TVA2,Tvarminne,14,1020,59.84394167,1
11,2021,P. nathusii,TVA3,Tvarminne,8,946,59.84394167,1
12,2015,E. nilssonii,HUS1,Huso,10,1125,60.27874333,1
12,2015,E. nilssonii,HUS2,Huso,4,1125,60.27874333,1
12,2015,E. nilssonii,HUS3,Huso,5,1125,60.27874333,1
12,2015,E. nilssonii,HYY1,Hyytiala,11,1131,61.84478167,1
12,2015,E. nilssonii,HYY2,Hyytiala,0,1131,61.84478167,1
12,2015,E. nilssonii,HYY3,Hyytiala,3,1131,61.84478167,1
12,2015,E. nilssonii,KON2,Konnevesi,7,1136,62.61605,1
12,2015,E. nilssonii,KON3,Konnevesi,0,1136,62.61605,1
12,2015,E. nilssonii,LAM1,Lammi,0,876,61.05408333,1
12,2015,E. nilssonii,LAM2,Lammi,0,1127,61.05408333,1
12,2015,E. nilssonii,LAM3,Lammi,0,1127,61.05408333,1
12,2015,E. nilssonii,OUL1,Oulanka,1,396,66.37026833,1
12,2015,E. nilssonii,OUL3,Oulanka,1,1154,66.37026833,1
12,2015,E. nilssonii,SEI1,Seili,0,1123,60.23959333,1
12,2015,E. nilssonii,SEI2,Seili,0,1123,60.23959333,1
12,2015,E. nilssonii,SEI3,Seili,5,1123,60.23959333,1
12,2015,E. nilssonii,TVA1,Tvarminne,2,1121,59.84394167,1
12,2015,E. nilssonii,TVA2,Tvarminne,0,955,59.84394167,1
12,2015,E. nilssonii,TVA3,Tvarminne,6,1121,59.84394167,1
12,2015,Myotis sp.,HUS1,Huso,0,1125,60.27874333,1
12,2015,Myotis sp.,HUS2,Huso,8,1125,60.27874333,1
12,2015,Myotis sp.,HUS3,Huso,0,1125,60.27874333,1
12,2015,Myotis sp.,HYY1,Hyytiala,67,1131,61.84478167,1
12,2015,Myotis sp.,HYY2,Hyytiala,8,1131,61.84478167,1
12,2015,Myotis sp.,HYY3,Hyytiala,28,1131,61.84478167,1
12,2015,Myotis sp.,KON2,Konnevesi,3,1136,62.61605,1
12,2015,Myotis sp.,KON3,Konnevesi,4,1136,62.61605,1
12,2015,Myotis sp.,LAM1,Lammi,6,876,61.05408333,1
12,2015,Myotis sp.,LAM2,Lammi,12,1127,61.05408333,1
12,2015,Myotis sp.,LAM3,Lammi,22,1127,61.05408333,1
12,2015,Myotis sp.,OUL1,Oulanka,0,396,66.37026833,1
12,2015,Myotis sp.,OUL3,Oulanka,0,1154,66.37026833,1
12,2015,Myotis sp.,SEI1,Seili,29,1123,60.23959333,1
12,2015,Myotis sp.,SEI2,Seili,69,1123,60.23959333,1
12,2015,Myotis sp.,SEI3,Seili,23,1123,60.23959333,1
12,2015,Myotis sp.,TVA1,Tvarminne,57,1121,59.84394167,1
12,2015,Myotis sp.,TVA2,Tvarminne,65,955,59.84394167,1
12,2015,Myotis sp.,TVA3,Tvarminne,39,1121,59.84394167,1
12,2015,P. nathusii,HUS1,Huso,0,1125,60.27874333,1
12,2015,P. nathusii,HUS2,Huso,3,1125,60.27874333,1
12,2015,P. nathusii,HUS3,Huso,0,1125,60.27874333,1
12,2015,P. nathusii,HYY1,Hyytiala,0,1131,61.84478167,1
12,2015,P. nathusii,HYY2,Hyytiala,0,1131,61.84478167,1
12,2015,P. nathusii,HYY3,Hyytiala,0,1131,61.84478167,1
12,2015,P. nathusii,KON2,Konnevesi,0,1136,62.61605,1
12,2015,P. nathusii,KON3,Konnevesi,0,1136,62.61605,1
12,2015,P. nathusii,LAM1,Lammi,0,876,61.05408333,1
12,2015,P. nathusii,LAM2,Lammi,0,1127,61.05408333,1
12,2015,P. nathusii,LAM3,Lammi,0,1127,61.05408333,1
12,2015,P. nathusii,OUL1,Oulanka,0,396,66.37026833,1
12,2015,P. nathusii,OUL3,Oulanka,0,1154,66.37026833,1
12,2015,P. nathusii,SEI1,Seili,0,1123,60.23959333,1
12,2015,P. nathusii,SEI2,Seili,0,1123,60.23959333,1
12,2015,P. nathusii,SEI3,Seili,1,1123,60.23959333,1
12,2015,P. nathusii,TVA1,Tvarminne,0,1121,59.84394167,1
12,2015,P. nathusii,TVA2,Tvarminne,0,955,59.84394167,1
12,2015,P. nathusii,TVA3,Tvarminne,1,1121,59.84394167,1
12,2016,E. nilssonii,HUS1,Huso,10,1129,60.27874333,1
12,2016,E. nilssonii,HUS2,Huso,1,1129,60.27874333,1
12,2016,E. nilssonii,HYY1,Hyytiala,3,1136,61.84478167,1
12,2016,E. nilssonii,HYY2,Hyytiala,0,313,61.84478167,1
12,2016,E. nilssonii,HYY3,Hyytiala,0,1136,61.84478167,1
12,2016,E. nilssonii,LAM1,Lammi,0,155,61.05408333,1
12,2016,E. nilssonii,LAM2,Lammi,1,472,61.05408333,1
12,2016,E. nilssonii,LAM3,Lammi,0,716,61.05408333,1
12,2016,E. nilssonii,OUL1,Oulanka,1,648,66.37026833,1
12,2016,E. nilssonii,OUL2,Oulanka,0,1164,66.37026833,1
12,2016,E. nilssonii,SEI1,Seili,0,77,60.23959333,1
12,2016,E. nilssonii,TVA1,Tvarminne,1,155,59.84394167,1
12,2016,E. nilssonii,TVA2,Tvarminne,2,1128,59.84394167,1
12,2016,E. nilssonii,TVA3,Tvarminne,0,1128,59.84394167,1
12,2016,Myotis sp.,HUS1,Huso,5,1129,60.27874333,1
12,2016,Myotis sp.,HUS2,Huso,18,1129,60.27874333,1
12,2016,Myotis sp.,HYY1,Hyytiala,6,1136,61.84478167,1
12,2016,Myotis sp.,HYY2,Hyytiala,14,313,61.84478167,1
12,2016,Myotis sp.,HYY3,Hyytiala,10,1136,61.84478167,1
12,2016,Myotis sp.,LAM1,Lammi,10,155,61.05408333,1
12,2016,Myotis sp.,LAM2,Lammi,0,472,61.05408333,1
12,2016,Myotis sp.,LAM3,Lammi,10,716,61.05408333,1
12,2016,Myotis sp.,OUL1,Oulanka,0,648,66.37026833,1
12,2016,Myotis sp.,OUL2,Oulanka,0,1164,66.37026833,1
12,2016,Myotis sp.,SEI1,Seili,3,77,60.23959333,1
12,2016,Myotis sp.,TVA1,Tvarminne,14,155,59.84394167,1
12,2016,Myotis sp.,TVA2,Tvarminne,19,1128,59.84394167,1
12,2016,Myotis sp.,TVA3,Tvarminne,1,1128,59.84394167,1
12,2016,P. nathusii,HUS1,Huso,1,1129,60.27874333,1
12,2016,P. nathusii,HUS2,Huso,0,1129,60.27874333,1
12,2016,P. nathusii,HYY1,Hyytiala,0,1136,61.84478167,1
12,2016,P. nathusii,HYY2,Hyytiala,0,313,61.84478167,1
12,2016,P. nathusii,HYY3,Hyytiala,0,1136,61.84478167,1
12,2016,P. nathusii,LAM1,Lammi,0,155,61.05408333,1
12,2016,P. nathusii,LAM2,Lammi,0,472,61.05408333,1
12,2016,P. nathusii,LAM3,Lammi,0,716,61.05408333,1
12,2016,P. nathusii,OUL1,Oulanka,0,648,66.37026833,1
12,2016,P. nathusii,OUL2,Oulanka,0,1164,66.37026833,1
12,2016,P. nathusii,SEI1,Seili,0,77,60.23959333,1
12,2016,P. nathusii,TVA1,Tvarminne,0,155,59.84394167,1
12,2016,P. nathusii,TVA2,Tvarminne,1,1128,59.84394167,1
12,2016,P. nathusii,TVA3,Tvarminne,0,1128,59.84394167,1
12,2017,E. nilssonii,HUS1,Huso,18,1127,60.27874333,1
12,2017,E. nilssonii,HUS3,Huso,3,1127,60.27874333,1
12,2017,E. nilssonii,HYY2,Hyytiala,1,1133,61.84478167,1
12,2017,E. nilssonii,HYY3,Hyytiala,0,1133,61.84478167,1
12,2017,E. nilssonii,KON1,Konnevesi,8,1138,62.61605,1
12,2017,E. nilssonii,KON2,Konnevesi,3,1138,62.61605,1
12,2017,E. nilssonii,LAM1,Lammi,0,820,61.05408333,1
12,2017,E. nilssonii,LAM2,Lammi,6,1131,61.05408333,1
12,2017,E. nilssonii,OUL1,Oulanka,3,318,66.37026833,1
12,2017,E. nilssonii,OUL2,Oulanka,2,1163,66.37026833,1
12,2017,E. nilssonii,SEI2,Seili,0,415,60.23959333,1
12,2017,E. nilssonii,SEI3,Seili,13,1128,60.23959333,1
12,2017,E. nilssonii,TVA2,Tvarminne,0,83,59.84394167,1
12,2017,Myotis sp.,HUS1,Huso,5,1127,60.27874333,1
12,2017,Myotis sp.,HUS3,Huso,4,1127,60.27874333,1
12,2017,Myotis sp.,HYY2,Hyytiala,23,1133,61.84478167,1
12,2017,Myotis sp.,HYY3,Hyytiala,19,1133,61.84478167,1
12,2017,Myotis sp.,KON1,Konnevesi,11,1138,62.61605,1
12,2017,Myotis sp.,KON2,Konnevesi,13,1138,62.61605,1
12,2017,Myotis sp.,LAM1,Lammi,15,820,61.05408333,1
12,2017,Myotis sp.,LAM2,Lammi,20,1131,61.05408333,1
12,2017,Myotis sp.,OUL1,Oulanka,0,318,66.37026833,1
12,2017,Myotis sp.,OUL2,Oulanka,0,1163,66.37026833,1
12,2017,Myotis sp.,SEI2,Seili,20,415,60.23959333,1
12,2017,Myotis sp.,SEI3,Seili,56,1128,60.23959333,1
12,2017,Myotis sp.,TVA2,Tvarminne,3,83,59.84394167,1
12,2017,P. nathusii,HUS1,Huso,0,1127,60.27874333,1
12,2017,P. nathusii,HUS3,Huso,3,1127,60.27874333,1
12,2017,P. nathusii,HYY2,Hyytiala,0,1133,61.84478167,1
12,2017,P. nathusii,HYY3,Hyytiala,0,1133,61.84478167,1
12,2017,P. nathusii,KON1,Konnevesi,0,1138,62.61605,1
12,2017,P. nathusii,KON2,Konnevesi,0,1138,62.61605,1
12,2017,P. nathusii,LAM1,Lammi,0,820,61.05408333,1
12,2017,P. nathusii,LAM2,Lammi,0,1131,61.05408333,1
12,2017,P. nathusii,OUL1,Oulanka,0,318,66.37026833,1
12,2017,P. nathusii,OUL2,Oulanka,0,1163,66.37026833,1
12,2017,P. nathusii,SEI2,Seili,0,415,60.23959333,1
12,2017,P. nathusii,SEI3,Seili,4,1128,60.23959333,1
12,2017,P. nathusii,TVA2,Tvarminne,0,83,59.84394167,1
12,2018,E. nilssonii,HUS1,Huso,20,1125,60.27874333,2
12,2018,E. nilssonii,HUS3,Huso,11,1125,60.27874333,2
12,2018,E. nilssonii,HYY2,Hyytiala,4,1132,61.84478167,2
12,2018,E. nilssonii,HYY3,Hyytiala,12,1132,61.84478167,2
12,2018,E. nilssonii,KON1,Konnevesi,8,1052,62.61605,2
12,2018,E. nilssonii,KON2,Konnevesi,15,1137,62.61605,2
12,2018,E. nilssonii,LAM1,Lammi,3,1128,61.05408333,2
12,2018,E. nilssonii,LAM2,Lammi,138,1128,61.05408333,2
12,2018,E. nilssonii,OUL1,Oulanka,17,346,66.37026833,2
12,2018,E. nilssonii,OUL2,Oulanka,7,986,66.37026833,2
12,2018,E. nilssonii,SEI2,Seili,0,1042,60.23959333,2
12,2018,Myotis sp.,HUS1,Huso,29,1125,60.27874333,2
12,2018,Myotis sp.,HUS3,Huso,12,1125,60.27874333,2
12,2018,Myotis sp.,HYY2,Hyytiala,21,1132,61.84478167,2
12,2018,Myotis sp.,HYY3,Hyytiala,69,1132,61.84478167,2
12,2018,Myotis sp.,KON1,Konnevesi,11,1052,62.61605,2
12,2018,Myotis sp.,KON2,Konnevesi,57,1137,62.61605,2
12,2018,Myotis sp.,LAM1,Lammi,81,1128,61.05408333,2
12,2018,Myotis sp.,LAM2,Lammi,54,1128,61.05408333,2
12,2018,Myotis sp.,OUL1,Oulanka,0,346,66.37026833,2
12,2018,Myotis sp.,OUL2,Oulanka,0,986,66.37026833,2
12,2018,Myotis sp.,SEI2,Seili,15,1042,60.23959333,2
12,2018,P. nathusii,HUS1,Huso,87,1125,60.27874333,2
12,2018,P. nathusii,HUS3,Huso,10,1125,60.27874333,2
12,2018,P. nathusii,HYY2,Hyytiala,0,1132,61.84478167,2
12,2018,P. nathusii,HYY3,Hyytiala,0,1132,61.84478167,2
12,2018,P. nathusii,KON1,Konnevesi,0,1052,62.61605,2
12,2018,P. nathusii,KON2,Konnevesi,0,1137,62.61605,2
12,2018,P. nathusii,LAM1,Lammi,1,1128,61.05408333,2
12,2018,P. nathusii,LAM2,Lammi,1,1128,61.05408333,2
12,2018,P. nathusii,OUL1,Oulanka,0,346,66.37026833,2
12,2018,P. nathusii,OUL2,Oulanka,0,986,66.37026833,2
12,2018,P. nathusii,SEI2,Seili,0,1042,60.23959333,2
12,2019,E. nilssonii,HYY2,Hyytiala,3,1131,61.84478167,2
12,2019,E. nilssonii,HYY3,Hyytiala,2,1131,61.84478167,2
12,2019,E. nilssonii,LAM1,Lammi,4,1127,61.05408333,2
12,2019,E. nilssonii,LAM2,Lammi,54,1127,61.05408333,2
12,2019,E. nilssonii,OYO1,Oulu,0,78,65.05938167,2
12,2019,E. nilssonii,OYO3,Oulu,0,395,65.05938167,2
12,2019,E. nilssonii,SEI2,Seili,0,1123,60.23959333,2
12,2019,E. nilssonii,SEI3,Seili,5,1043,60.23959333,2
12,2019,Myotis sp.,HYY2,Hyytiala,29,1131,61.84478167,2
12,2019,Myotis sp.,HYY3,Hyytiala,7,1131,61.84478167,2
12,2019,Myotis sp.,LAM1,Lammi,86,1127,61.05408333,2
12,2019,Myotis sp.,LAM2,Lammi,56,1127,61.05408333,2
12,2019,Myotis sp.,OYO1,Oulu,0,78,65.05938167,2
12,2019,Myotis sp.,OYO3,Oulu,0,395,65.05938167,2
12,2019,Myotis sp.,SEI2,Seili,208,1123,60.23959333,2
12,2019,Myotis sp.,SEI3,Seili,93,1043,60.23959333,2
12,2019,P. nathusii,HYY2,Hyytiala,0,1131,61.84478167,2
12,2019,P. nathusii,HYY3,Hyytiala,0,1131,61.84478167,2
12,2019,P. nathusii,LAM1,Lammi,0,1127,61.05408333,2
